,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
147,unitedhealth,centene,0.960387110710144,cigna,0.9316940903663635,humana,0.8094595670700073,anthem,0.7760123014450073,chubb ltd,0.748111367225647,nvidia,0.5230907201766968,coupa software,0.4902082085609436,costco wholesale,0.4864025413990021,qualcomm,0.48485898971557617,zimmer biomet holdings,0.4704892933368683,cummins,0.45878979563713074,stryker,0.4584525525569916,johnson controls,0.43325960636138916,abbvie,0.4102139472961426,motorola solutions,0.4098583161830902,berkshire hathaway,0.40426889061927795,dollar tree,0.40263888239860535,ametek,0.3983055353164673,intuitive surgical,0.37203356623649597,advanced micro devices,0.3718021512031555,baxter,0.37101230025291443,parker hannifin,0.3652060627937317,dexcom,0.3644344210624695,boston scientific,0.3639030456542969,becton dickinson,0.36337679624557495
148,kimberly clark,linde,0.9464070796966553,viacomcbs,0.9164708852767944,msci,0.9039338827133179,general electric,0.88712078332901,archer daniels midland,0.885092556476593,peloton interactive,0.8834830522537231,walgreen boots alliance,0.8650033473968506,prologis,0.8587614297866821,eversource,0.8548182249069214,digital realty,0.8547829389572144,corteva,0.8425293564796448,international business machines,0.8368049263954163,seagen,0.8286986351013184,hp,0.8268691301345825,global payments,0.8236017227172852,sherwin williams,0.8061317205429077,first republic bank,0.7935043573379517,paccar,0.7826428413391113,constellation brands,0.7743164300918579,yum brands,0.7723871469497681,alexion,0.7623911499977112,dupont de nemours,0.7606968283653259,edison,0.7579617500305176,vf,0.7572993636131287,travelers companies,0.7459846138954163
149,intercontinental exchange,dollar general,0.9797321557998657,bank of,0.7678388357162476,accenture,0.7627871036529541,oracle,0.7437396049499512,capital one financial,0.6747504472732544,travelers companies,0.6729018688201904,first republic bank,0.6153311729431152,crowdstrike holdings,0.5095683932304382,digital realty,0.5073753595352173,spotify technology,0.49832725524902344,fiserv,0.4705708920955658,allstate,0.46599119901657104,waste management,0.4548618197441101,american express,0.44042134284973145,eversource,0.4299439787864685,visa,0.4216154217720032,ebay,0.4098867177963257,okta,0.40170323848724365,costar,0.39895814657211304,paychex,0.397524356842041,charles schwab,0.38413262367248535,servicenow,0.3816412389278412,walgreen boots alliance,0.3788782060146332,activision blizzard,0.3674243688583374,boeing,0.36134594678878784
150,boston scientific,becton dickinson,0.7673802971839905,teladoc health,0.7408991456031799,baxter,0.7355117201805115,ebay,0.6671261191368103,medtronic,0.6445435881614685,schlumberger,0.6263223886489868,wells fargo,0.5749741792678833,stryker,0.5664196014404297,general motors,0.5583383440971375,zimmer biomet holdings,0.5549124479293823,morgan stanley,0.5512057542800903,vertex,0.5498815774917603,truist financial,0.5477004051208496,t rowe price,0.5381920337677002,conocophillips,0.5370179414749146,dexcom,0.5350724458694458,costar,0.5205979347229004,carrier global,0.5017536878585815,chubb ltd,0.49434956908226013,blackrock,0.493405282497406,fedex,0.4879913330078125,citigroup,0.4784052073955536,metlife,0.47142744064331055,resmed,0.4707318842411041,marriott,0.4620628356933594
151,willis towers watson,edwards lifesciences,0.9761137962341309,dexcom,0.9542152285575867,illumina,0.9488468170166016,intuitive surgical,0.9468811750411987,danaher,0.9378933906555176,abbott laboratories,0.9256171584129333,agilent technologies,0.8687738180160522,veeva systems,0.8448872566223145,thermo fisher scientific,0.8436563611030579,medtronic,0.8350614309310913,costco wholesale,0.7867632508277893,zimmer biomet holdings,0.7837836742401123,baxter,0.7683027982711792,vertex,0.7528281807899475,stryker,0.7231851816177368,chubb ltd,0.6933815479278564,lululemon athletica,0.6926525831222534,xcel,0.6921444535255432,becton dickinson,0.6897085905075073,cerner,0.6774555444717407,biogen,0.6538286209106445,abbvie,0.6442593932151794,bristol myers squibb,0.6437419652938843,prudential financial,0.6432995200157166,zoetis,0.6351251602172852
152,danaher,agilent technologies,0.9640729427337646,illumina,0.9522691965103149,willis towers watson,0.9378933906555176,dexcom,0.9324314594268799,edwards lifesciences,0.9238028526306152,thermo fisher scientific,0.9187372326850891,veeva systems,0.9054743051528931,abbott laboratories,0.8784531354904175,costco wholesale,0.8680372834205627,intuitive surgical,0.8641759157180786,zimmer biomet holdings,0.8274018168449402,medtronic,0.7998093366622925,stryker,0.7837374210357666,baxter,0.7100646495819092,chubb ltd,0.6543563604354858,vertex,0.639923095703125,becton dickinson,0.6161035299301147,cerner,0.5882821083068848,xcel,0.583396315574646,lululemon athletica,0.5705651640892029,cummins,0.5565406084060669,ringcentral,0.5397826433181763,american electric power,0.5333831906318665,humana,0.5300151109695435,zoetis,0.5259845852851868
153,dow,verizon communications,0.8786779642105103,union pacific,0.8273060321807861,comcast,0.7947927713394165,marathon petroleum,0.78242027759552,conocophillips,0.7457192540168762,paypal holdings,0.7056252956390381,cisco systems,0.6958591341972351,dupont de nemours,0.6699030995368958,corteva,0.6517950296401978,edison,0.634042501449585,blackrock,0.621208131313324,t rowe price,0.6005440950393677,northrop grumman,0.5872584581375122,global payments,0.5862975120544434,general electric,0.5804824829101562,coca cola,0.5799077153205872,international business machines,0.5750488042831421,viacomcbs,0.5590435862541199,mastercard,0.5491233468055725,metlife,0.5457774996757507,yum brands,0.5453847646713257,morgan stanley,0.5444267392158508,oreilly automotive,0.5358837842941284,citigroup,0.5282142758369446,american express,0.5214114189147949
154,microsoft,apple,0.7539303302764893,palo alto networks,0.7296106815338135,digital realty,0.7119088768959045,comcast,0.6968422532081604,archer daniels midland,0.6798770427703857,paccar,0.6760299205780029,msci,0.6758970022201538,eversource,0.6598524451255798,twitter,0.6523846387863159,kimberly clark,0.6453559994697571,bank of,0.6387361884117126,linde,0.6137984395027161,viacomcbs,0.610752522945404,nvidia,0.6079379916191101,corteva,0.5927082300186157,global payments,0.587092399597168,qualcomm,0.5866754055023193,splunk,0.583825409412384,roku,0.5734593868255615,netflix,0.5727721452713013,yum brands,0.5707752108573914,seagen,0.5597999691963196,pinterest,0.5582330226898193,walgreen boots alliance,0.555397629737854,advanced micro devices,0.5553630590438843
155,cognizant technology solutions,electronic arts,0.9814160466194153,maxim integrated products,0.9807615876197815,corning,0.9800417423248291,intuit,0.9761447906494141,cadence design systems,0.9756109118461609,chipotle mexican grill,0.9722418785095215,synopsys,0.9673482179641724,adobe,0.965229868888855,xilinx,0.9634783267974854,autodesk,0.9602728486061096,analog devices,0.9575203061103821,ansys,0.9570274949073792,skyworks solutions,0.9505172371864319,keysight technologies,0.9485008716583252,microchip technology,0.9402883052825928,intel corporation,0.9396418333053589,lam research,0.9311937093734741,advanced micro devices,0.9119677543640137,micron technology,0.8986736536026001,broadcom,0.8896124362945557,docusign,0.8754973411560059,charter communications,0.850180447101593,united parcel service,0.7817907929420471,marvell technology group ltd,0.7676807641983032,roku,0.7526587843894958
156,goldman sachs,citigroup,0.9154313206672668,morgan stanley,0.9137959480285645,blackrock,0.8513990640640259,international business machines,0.7912355661392212,alexion,0.7881047129631042,marriott,0.7729219198226929,coca cola,0.7459332942962646,wells fargo,0.7454135417938232,conocophillips,0.7345483303070068,edison,0.7193201780319214,capital one financial,0.7080393433570862,first republic bank,0.6739869117736816,american express,0.6456278562545776,ford motor,0.6265672445297241,kimberly clark,0.6252421140670776,travelers companies,0.614551305770874,corteva,0.5962750911712646,t rowe price,0.581402063369751,peloton interactive,0.5450987815856934,allstate,0.5409678816795349,dow,0.5073899626731873,comcast,0.5058987140655518,truist financial,0.5042200088500977,uber technologies,0.503158450126648,exxon mobil,0.5010570287704468
157,chipotle mexican grill,cognizant technology solutions,0.9722418785095215,corning,0.9624606370925903,electronic arts,0.9618483781814575,adobe,0.9618383646011353,xilinx,0.9607988595962524,maxim integrated products,0.9576739072799683,cadence design systems,0.9550683498382568,analog devices,0.9482437968254089,synopsys,0.9467924237251282,intuit,0.9413377046585083,skyworks solutions,0.9307390451431274,keysight technologies,0.9291573762893677,microchip technology,0.9257962703704834,autodesk,0.9257858395576477,ansys,0.9184747934341431,intel corporation,0.9148330688476562,lam research,0.9055623412132263,advanced micro devices,0.8959479331970215,broadcom,0.8622329235076904,micron technology,0.8564921021461487,charter communications,0.8532978892326355,docusign,0.8234400749206543,united parcel service,0.7988916635513306,marvell technology group ltd,0.7376757860183716,roku,0.7179239988327026
158,verizon communications,union pacific,0.8847598433494568,dow,0.8786779642105103,paypal holdings,0.801964282989502,cisco systems,0.6926611661911011,nike,0.6697171330451965,edison,0.6505424976348877,dupont de nemours,0.6495980024337769,marathon petroleum,0.6494789123535156,comcast,0.6122499108314514,teladoc health,0.5946890115737915,home depot,0.5696524381637573,altria,0.564372718334198,corteva,0.5629032850265503,philip morris,0.5498155951499939,metlife,0.5488196015357971,norfolk southern,0.5484350323677063,global payments,0.5461479425430298,blackrock,0.5457146167755127,motorola solutions,0.5434232354164124,johnson controls,0.542650043964386,caterpillar,0.5412634015083313,autozone,0.5401118993759155,mastercard,0.5281444787979126,conocophillips,0.5064056515693665,etsy,0.5030413866043091
159,duke,dominion,0.9824172258377075,nextera,0.8167307376861572,public service enterprise,0.7956060171127319,ball,0.7623260021209717,roper technologies,0.7574683427810669,carrier global,0.6824780702590942,waste management,0.6449910998344421,costar,0.6405536532402039,xcel,0.6345667839050293,sysco,0.6245399713516235,american electric power,0.5992016792297363,exelon,0.5879964232444763,edison,0.5688678622245789,autozone,0.5304186344146729,altria,0.5067089796066284,norfolk southern,0.48670974373817444,mondelez,0.4648903012275696,berkshire hathaway,0.4483715295791626,vertex,0.43785762786865234,pepsico,0.4112902283668518,blackrock,0.4059995412826538,freeport mcmoran,0.4057788848876953,accenture,0.40380918979644775,metlife,0.39622241258621216,ebay,0.39379674196243286
160,alexion,citigroup,0.8040885925292969,morgan stanley,0.803685188293457,goldman sachs,0.788104772567749,wells fargo,0.7700124979019165,truist financial,0.7642093896865845,kimberly clark,0.762391209602356,first republic bank,0.7605343461036682,international business machines,0.7539522051811218,capital one financial,0.736344039440155,blackrock,0.7339053153991699,peloton interactive,0.7269818782806396,travelers companies,0.7045691013336182,uber technologies,0.6837707757949829,conocophillips,0.6816467642784119,linde,0.6797953844070435,edison,0.6591459512710571,american express,0.6555281281471252,seagen,0.6534504890441895,corteva,0.6503639221191406,coca cola,0.6351625323295593,marriott,0.6304558515548706,walgreen boots alliance,0.6054257154464722,viacomcbs,0.595436692237854,allstate,0.5953534841537476,lululemon athletica,0.5912150740623474
161,twilio,activision blizzard,0.9749025702476501,square,0.9573026299476624,okta,0.9463987350463867,spotify technology,0.9406731128692627,servicenow,0.9030002951622009,transdigm,0.703682541847229,tesla,0.6698557734489441,allstate,0.6372722387313843,uber technologies,0.6009684205055237,seagen,0.5974527597427368,travelers companies,0.5379601120948792,etsy,0.5348454713821411,ford motor,0.5186219215393066,paypal holdings,0.511120080947876,automatic data processing,0.4915952682495117,constellation brands,0.48937588930130005,ebay,0.48054569959640503,baxter,0.4757336378097534,docusign,0.4734034240245819,becton dickinson,0.4701731503009796,peloton interactive,0.4671454429626465,progressive,0.4596899747848511,marvell technology group ltd,0.42092055082321167,capital one financial,0.41042888164520264,truist financial,0.40543797612190247
162,united parcel service,xilinx,0.8386569619178772,synopsys,0.8182028532028198,etsy,0.8167335987091064,marvell technology group ltd,0.8166913986206055,keysight technologies,0.8127589225769043,chipotle mexican grill,0.7988916635513306,microchip technology,0.7951678037643433,docusign,0.7944344282150269,intel corporation,0.782974362373352,cognizant technology solutions,0.7817907929420471,charter communications,0.7786092758178711,advanced micro devices,0.7740387916564941,corning,0.7713329792022705,analog devices,0.7706188559532166,intuit,0.7674292922019958,electronic arts,0.7632917165756226,maxim integrated products,0.7616332769393921,cadence design systems,0.7604357600212097,autodesk,0.7549201250076294,lam research,0.7389808893203735,ansys,0.7382217049598694,adobe,0.7331507205963135,skyworks solutions,0.7322837114334106,ametek,0.676276683807373,amphenol,0.6723262071609497
163,marathon petroleum,t rowe price,0.8600693941116333,conocophillips,0.8132927417755127,metlife,0.7880058288574219,dow,0.78242027759552,valero,0.7818533182144165,chevron,0.7505096197128296,oreilly automotive,0.7496322393417358,edison,0.7458081245422363,blackrock,0.7183769941329956,exxon mobil,0.7170740962028503,marriott,0.6941382884979248,hilton worldwide holdings,0.6897000074386597,general electric,0.674918532371521,dupont de nemours,0.6660370230674744,international business machines,0.6616796255111694,kinder morgan,0.6607031226158142,union pacific,0.6527814865112305,prologis,0.649482011795044,verizon communications,0.6494789123535156,simon property,0.6241006851196289,walt disney,0.6061776280403137,mondelez,0.6032605171203613,nextera,0.6028268337249756,general motors,0.6022258996963501,corteva,0.598880410194397
164,agilent technologies,thermo fisher scientific,0.9737123250961304,danaher,0.9640729427337646,illumina,0.9540461301803589,veeva systems,0.9021914005279541,abbott laboratories,0.8831878900527954,willis towers watson,0.8687738180160522,edwards lifesciences,0.8555065989494324,dexcom,0.8508526086807251,costco wholesale,0.828177809715271,intuitive surgical,0.8066279888153076,medtronic,0.7808371186256409,zimmer biomet holdings,0.7596843242645264,stryker,0.7337163090705872,baxter,0.6226249933242798,becton dickinson,0.547310471534729,cerner,0.5315011143684387,xcel,0.5180790424346924,chubb ltd,0.4988434910774231,vertex,0.483879029750824,biogen,0.4707454442977905,lululemon athletica,0.4648507237434387,humana,0.4257953464984894,prudential financial,0.4118494391441345,abbvie,0.4062480926513672,cummins,0.4055323302745819
165,biogen,cerner,0.8278014659881592,prudential financial,0.8263438940048218,mckesson,0.7793399691581726,pfizer,0.7733555436134338,moderna,0.749992847442627,intuitive surgical,0.7452036738395691,lululemon athletica,0.7045093774795532,abbvie,0.7021738886833191,gilead sciences,0.6740191578865051,edwards lifesciences,0.6541295051574707,willis towers watson,0.6538286209106445,sherwin williams,0.6522502899169922,walgreen boots alliance,0.6492092609405518,illumina,0.6394616961479187,veeva systems,0.60174959897995,abbott laboratories,0.5990626215934753,xcel,0.595327615737915,hilton worldwide holdings,0.5934670567512512,bristol myers squibb,0.5917629599571228,vertex,0.5537412166595459,splunk,0.5467378497123718,hp,0.5365368723869324,linde,0.5322705507278442,amgen,0.5239259600639343,kimberly clark,0.5210207104682922
166,mcdonalds,walmart,0.9245952367782593,starbucks,0.9222502708435059,delta air lines,0.9058026075363159,kroger,0.8063510656356812,colgate palmolive,0.7970045804977417,southwest airlines,0.7773400545120239,walt disney,0.7532455921173096,clorox,0.7495110034942627,american,0.730359673500061,best buy,0.725271463394165,eaton,0.7158547043800354,pepsico,0.6999382972717285,dollar tree,0.6795336008071899,crowdstrike holdings,0.6635478138923645,vf,0.6480814814567566,sherwin williams,0.615602433681488,aflac,0.5767571926116943,walgreen boots alliance,0.5463371276855469,prologis,0.5418689250946045,paccar,0.5145756006240845,mondelez,0.4930490553379059,simon property,0.47220659255981445,charles schwab,0.45095616579055786,oreilly automotive,0.44754040241241455,boeing,0.44211533665657043
167,coupa software,anthem,0.7894054055213928,johnson controls,0.7761108875274658,palo alto networks,0.7458500266075134,progressive,0.7362045049667358,qualcomm,0.7310788035392761,paccar,0.7285842299461365,advanced micro devices,0.7194603681564331,sempra,0.7180383205413818,parker hannifin,0.701805055141449,broadcom,0.6916841268539429,nvidia,0.6903483867645264,ametek,0.6842279434204102,amphenol,0.6811690330505371,resmed,0.6808752417564392,american electric power,0.6757086515426636,motorola solutions,0.6675854325294495,roku,0.6669081449508667,docusign,0.6629420518875122,marvell technology group ltd,0.6628968715667725,chubb ltd,0.6485103368759155,intel corporation,0.6469597816467285,otis worldwide,0.6378861665725708,constellation brands,0.6329601407051086,centene,0.6198041439056396,aflac,0.6132708787918091
168,chevron,exxon mobil,0.8612791299819946,kinder morgan,0.806999146938324,hilton worldwide holdings,0.8031609058380127,marathon petroleum,0.7505095601081848,oreilly automotive,0.6787747144699097,conocophillips,0.6606320142745972,schlumberger,0.6430045962333679,marriott,0.6376832723617554,corteva,0.6063146591186523,dupont de nemours,0.5817747116088867,t rowe price,0.5812457799911499,metlife,0.5589675903320312,amgen,0.5502023696899414,general electric,0.5488904714584351,ford motor,0.5443934798240662,prologis,0.5379831790924072,fedex,0.5342633128166199,simon property,0.5162465572357178,nextera,0.5136892199516296,dow,0.5102128386497498,valero,0.49466878175735474,general motors,0.4843846559524536,hp,0.47905784845352173,aflac,0.4522465169429779,eaton,0.44348251819610596
169,edison,blackrock,0.894249677658081,t rowe price,0.8413828611373901,public service enterprise,0.7882899641990662,international business machines,0.7800307869911194,nextera,0.7776223421096802,kimberly clark,0.7579617500305176,yum brands,0.7482746839523315,marathon petroleum,0.7458080649375916,waste management,0.7419367432594299,travelers companies,0.7301065921783447,goldman sachs,0.7193201780319214,peloton interactive,0.7177754640579224,metlife,0.709481954574585,viacomcbs,0.6917973756790161,global payments,0.6866881847381592,coca cola,0.6742970943450928,general electric,0.6709163188934326,corteva,0.6698033809661865,costar,0.6683754920959473,roper technologies,0.6663894653320312,alexion,0.6591459512710571,union pacific,0.6565368175506592,dupont de nemours,0.6557895541191101,verizon communications,0.6505424976348877,prologis,0.6392889022827148
170,micron technology,lam research,0.9666630625724792,autodesk,0.9411468505859375,skyworks solutions,0.9382774829864502,adobe,0.9371320009231567,ansys,0.9358158707618713,electronic arts,0.932292103767395,maxim integrated products,0.9264464378356934,cadence design systems,0.9263224601745605,intuit,0.9211987257003784,cognizant technology solutions,0.8986736536026001,synopsys,0.8986580967903137,corning,0.8976486921310425,keysight technologies,0.8737131357192993,xilinx,0.8664836883544922,chipotle mexican grill,0.8564921021461487,docusign,0.8551474213600159,broadcom,0.8503188490867615,analog devices,0.8442144393920898,intel corporation,0.8414177894592285,microchip technology,0.8403815031051636,advanced micro devices,0.7958211898803711,roku,0.78133225440979,marvell technology group ltd,0.7310795187950134,charter communications,0.695686936378479,alphabet,0.6820179224014282
171,ringcentral,oreilly automotive,0.8688939213752747,prologis,0.8610830307006836,general electric,0.8605009317398071,home depot,0.8450201153755188,eaton,0.8253517150878906,dupont de nemours,0.8122327327728271,paccar,0.8105636239051819,msci,0.809508204460144,viacomcbs,0.8058292865753174,linde,0.8026606440544128,vf,0.8013779520988464,lululemon athletica,0.7953507900238037,american,0.7805452346801758,hp,0.7760704755783081,archer daniels midland,0.7742827534675598,peloton interactive,0.7664585113525391,yum brands,0.764202356338501,aflac,0.7528613805770874,emerson electric,0.7496042251586914,constellation brands,0.7458863854408264,kinder morgan,0.7395614385604858,eversource,0.7335572242736816,walt disney,0.7271687984466553,nike,0.7216548919677734,workday,0.7198381423950195
172,kinder morgan,prologis,0.8262006044387817,hp,0.8168625831604004,oreilly automotive,0.815004289150238,simon property,0.8076319694519043,general electric,0.8073625564575195,chevron,0.806999146938324,hilton worldwide holdings,0.8042854070663452,exxon mobil,0.8023844361305237,schlumberger,0.7945488095283508,aflac,0.7856689095497131,corteva,0.783148467540741,dupont de nemours,0.7831106185913086,linde,0.7809818983078003,general motors,0.7446130514144897,ringcentral,0.7395614385604858,peloton interactive,0.7275697588920593,uber technologies,0.7168656587600708,kimberly clark,0.7092161178588867,eaton,0.7002625465393066,metlife,0.6801241636276245,progressive,0.6762018799781799,t rowe price,0.6650258302688599,seagen,0.663966178894043,marriott,0.6634722948074341,marathon petroleum,0.6607030630111694
173,bank of,oracle,0.8429992198944092,digital realty,0.8127865791320801,crowdstrike holdings,0.8108373284339905,eversource,0.7763587236404419,intercontinental exchange,0.7678387761116028,dollar general,0.7637249231338501,travelers companies,0.7460897564888,accenture,0.739324688911438,ross stores,0.7262237071990967,paccar,0.7228276133537292,fiserv,0.7213410139083862,roku,0.7160314917564392,waste management,0.7079139947891235,paychex,0.7031167149543762,freeport mcmoran,0.6951224207878113,capital one financial,0.680558443069458,seagen,0.6646846532821655,constellation brands,0.6645599603652954,workday,0.6634928584098816,first republic bank,0.6619620323181152,sempra,0.6579411029815674,vf,0.655981719493866,archer daniels midland,0.6541270017623901,palo alto networks,0.6501731276512146,walgreen boots alliance,0.6478898525238037
174,berkshire hathaway,stryker,0.7100696563720703,otis worldwide,0.7044270038604736,zimmer biomet holdings,0.7007147073745728,carrier global,0.6884406208992004,roper technologies,0.6521839499473572,ebay,0.6455185413360596,exelon,0.6350768208503723,ball,0.6285327076911926,automatic data processing,0.6246148943901062,resmed,0.6161059141159058,baxter,0.6121565103530884,vertex,0.6054865121841431,sysco,0.6019757390022278,raytheon technologies,0.5710833072662354,amphenol,0.5610668659210205,parker hannifin,0.5585963129997253,costco wholesale,0.5398451089859009,becton dickinson,0.534511923789978,ametek,0.5222855806350708,costar,0.5123534202575684,autozone,0.5118736624717712,dollar tree,0.5068053007125854,workday,0.506572961807251,medtronic,0.5041775703430176,xcel,0.495059609413147
175,spotify technology,activision blizzard,0.9499408006668091,twilio,0.9406731128692627,square,0.9327178001403809,okta,0.8505979776382446,servicenow,0.7897405624389648,tesla,0.7734510898590088,allstate,0.7249419689178467,seagen,0.697834849357605,uber technologies,0.6741606593132019,travelers companies,0.6694119572639465,ford motor,0.6294146776199341,transdigm,0.6198629140853882,capital one financial,0.5878387689590454,first republic bank,0.5827741622924805,constellation brands,0.5575241446495056,progressive,0.5400324463844299,bank of,0.5112420320510864,docusign,0.5049582719802856,morgan stanley,0.502720832824707,intercontinental exchange,0.49832725524902344,corteva,0.4862775206565857,alphabet,0.4851633906364441,dollar general,0.48438185453414917,crowdstrike holdings,0.4796573221683502,oracle,0.47703707218170166
176,okta,servicenow,0.9597901105880737,twilio,0.9463987350463867,activision blizzard,0.8924329280853271,spotify technology,0.8505979776382446,square,0.8410234451293945,transdigm,0.7501991987228394,automatic data processing,0.6147496700286865,allstate,0.5882298946380615,stryker,0.5864542722702026,baxter,0.5816640257835388,seagen,0.5802401304244995,etsy,0.573176383972168,zimmer biomet holdings,0.5688634514808655,ebay,0.5483700037002563,chubb ltd,0.5388625264167786,becton dickinson,0.5345622897148132,travelers companies,0.5206950902938843,uber technologies,0.5175155997276306,constellation brands,0.515731692314148,tesla,0.5111885666847229,docusign,0.5108650326728821,peloton interactive,0.4759388566017151,dexcom,0.4750688076019287,marvell technology group ltd,0.4746460020542145,danaher,0.47398805618286133
177,kroger,walmart,0.8773740530014038,starbucks,0.8390573263168335,best buy,0.8146005272865295,mcdonalds,0.8063509464263916,dollar tree,0.748863160610199,clorox,0.7448835372924805,colgate palmolive,0.7033966779708862,delta air lines,0.6887627243995667,pepsico,0.6532852649688721,eaton,0.6179273128509521,southwest airlines,0.5742813944816589,crowdstrike holdings,0.5617390275001526,walgreen boots alliance,0.538934051990509,sherwin williams,0.5383551120758057,american,0.5334130525588989,vf,0.5287277102470398,walt disney,0.5053480863571167,simon property,0.502267599105835,paccar,0.4529084265232086,valero,0.4498438239097595,bank of,0.43758100271224976,aflac,0.43362957239151,general motors,0.42825645208358765,fedex,0.407473087310791,mondelez,0.40126150846481323
178,dupont de nemours,peloton interactive,0.899711012840271,corteva,0.8865668773651123,general electric,0.8410326242446899,msci,0.8380694389343262,nike,0.8350048065185547,ringcentral,0.8122327327728271,linde,0.8011909127235413,oreilly automotive,0.7977481484413147,kinder morgan,0.7831106185913086,kimberly clark,0.7606968283653259,yum brands,0.7600610852241516,prologis,0.7544370889663696,home depot,0.7494248747825623,viacomcbs,0.7414745092391968,etsy,0.7377008199691772,constellation brands,0.7165797352790833,metlife,0.7121440768241882,hp,0.70916748046875,seagen,0.7063499093055725,general motors,0.7037166357040405,teladoc health,0.7029561400413513,progressive,0.6965659260749817,motorola solutions,0.6912508010864258,archer daniels midland,0.6766007542610168,paypal holdings,0.6757112145423889
179,t rowe price,marathon petroleum,0.8600693941116333,edison,0.8413828611373901,blackrock,0.8216086626052856,metlife,0.7837672829627991,international business machines,0.7745002508163452,prologis,0.7612957954406738,general motors,0.7606186866760254,conocophillips,0.7508854866027832,simon property,0.7503629326820374,general electric,0.749286413192749,oreilly automotive,0.7463347911834717,nextera,0.7112373113632202,valero,0.7109839916229248,walt disney,0.6969871520996094,yum brands,0.6873213052749634,eaton,0.6866033673286438,costar,0.6826621294021606,marriott,0.6775568127632141,colgate palmolive,0.6765689849853516,truist financial,0.6747960448265076,mondelez,0.6734033823013306,kinder morgan,0.6650258302688599,schlumberger,0.657825231552124,coca cola,0.6556863188743591,kimberly clark,0.6517758965492249
180,mckesson,moderna,0.8984380960464478,pfizer,0.8364017009735107,cerner,0.8043527603149414,biogen,0.7793399691581726,prudential financial,0.6798940300941467,intuitive surgical,0.5658804178237915,abbvie,0.5596144199371338,humana,0.544555127620697,gilead sciences,0.5252811908721924,walgreen boots alliance,0.5186700820922852,sherwin williams,0.49662452936172485,illumina,0.4713142514228821,amgen,0.4329845905303955,lululemon athletica,0.4326789379119873,edwards lifesciences,0.43094441294670105,veeva systems,0.4190130829811096,willis towers watson,0.415408730506897,hilton worldwide holdings,0.4096401333808899,abbott laboratories,0.40611299872398376,chubb ltd,0.3891529440879822,hp,0.38102981448173523,cigna,0.380779504776001,linde,0.368127703666687,uber technologies,0.36723482608795166,bristol myers squibb,0.3466629087924957
181,alphabet,netflix,0.8073707818984985,apple,0.7809689044952393,oracle,0.7102972269058228,roku,0.7073519229888916,micron technology,0.6820178627967834,docusign,0.6804983019828796,paychex,0.6604548692703247,ansys,0.6546305418014526,tesla,0.6400320529937744,cadence design systems,0.6188117265701294,autodesk,0.6183685660362244,electronic arts,0.6096026301383972,seagen,0.6076955199241638,skyworks solutions,0.6001105308532715,adobe,0.5985780358314514,lam research,0.5983412265777588,corning,0.5938279628753662,digital realty,0.5775730013847351,cognizant technology solutions,0.5731393694877625,advanced micro devices,0.5624983310699463,intuit,0.5611627101898193,maxim integrated products,0.5602618455886841,synopsys,0.5583155751228333,intel corporation,0.555820107460022,allstate,0.5509498119354248
182,nike,etsy,0.8476657271385193,teladoc health,0.843312680721283,dupont de nemours,0.8350048065185547,home depot,0.8340075612068176,parker hannifin,0.78925621509552,johnson controls,0.780258297920227,marvell technology group ltd,0.7548501491546631,metlife,0.7470598220825195,yum brands,0.7412571907043457,workday,0.7295991778373718,peloton interactive,0.7233749628067017,constellation brands,0.7222772836685181,ringcentral,0.7216548919677734,otis worldwide,0.7128967642784119,roper technologies,0.7083884477615356,amphenol,0.7040364146232605,msci,0.6996840238571167,automatic data processing,0.6942358613014221,carrier global,0.6916654706001282,vertex,0.6868665218353271,rockwell automation,0.6828470230102539,ametek,0.6819008588790894,paypal holdings,0.6749047040939331,raytheon technologies,0.6726583242416382,verizon communications,0.6697171330451965
183,mondelez,norfolk southern,0.9430105686187744,pepsico,0.9260567426681519,altria,0.9060508012771606,sysco,0.8613271117210388,exelon,0.8513065576553345,autozone,0.8305572271347046,ball,0.8157411813735962,clorox,0.7660467624664307,walt disney,0.7548693418502808,valero,0.7477250099182129,colgate palmolive,0.7332276701927185,metlife,0.7131243944168091,raytheon technologies,0.6857977509498596,dollar tree,0.6842095851898193,best buy,0.6787317991256714,oreilly automotive,0.677528977394104,t rowe price,0.6734033823013306,american,0.6596503257751465,yum brands,0.6395544409751892,roper technologies,0.6348294615745544,johnson controls,0.6338503956794739,eaton,0.633313000202179,union pacific,0.6200395226478577,home depot,0.6090378165245056,general motors,0.6043329834938049
